user_id,age,registration_date,registration_channel_id,over_limit_data(MB),gender,uses_education_app,uses_entertainment_app,uses_shopping_app,residence_base_station_id,residence_cell_id,tariff_id,tariff_price(RMB),total_data(MB),total_voice(minutes),call_duration(minutes),monthly_call_count,monthly_weekend_call_count,avg_call_duration(minutes),avg_weekday_call_duration(minutes),avg_weekend_call_duration(minutes),residence_duration_9to11,residence_duration_11to14,residence_duration_14to17,residence_duration_17to21,residence_duration_21to23,residence_duration_24to6,total_residence_duration,is_positive
d48396a4-5354-4e53-90a0-cbb4be82f517,27,2022-06-27,55276885,0.0,0,1,1,1,47AA,2A01141,100040000519,8,61440,230,0,0,0,0.0,0.0,0.0,57,12,83,42,47,81,322,0
02587f4c-c2de-4b24-9a63-3fdc32010535,40,2021-06-24,40475170,0.0,1,0,1,1,47C7,2CDB650,300000222937,128,235520,600,525,9,2,29.2,1.1,34.7,29,85,8,37,0,15,174,0
4fc601ce-f285-4b7f-858f-cf883c66534e,58,2022-07-15,65301518,0.0,1,1,1,1,5410F0,16103902B,100040000519,8,61440,230,150,12,2,18.5,1.8,24.0,13,5,39,38,18,45,158,0
6f0f23f9-f329-4804-9870-65fa6a5c7aa2,57,2022-07-26,62870187,0.0,1,1,1,1,5410F0,16184E04C,100040000519,8,61440,230,13,2,1,3.5,1.0,4.2,6,15,41,44,15,2,123,0
1a6a7582-87bb-4b5b-8d33-597d251be65e,53,2022-11-27,14224559,0.0,0,1,1,1,47AA,2A01163,300000075128,18,143360,30,13,13,1,37.2,1.8,44.3,14,86,33,58,11,12,214,0
23161f74-9495-4bfb-8a0f-cd539fb1e9a9,50,2022-10-28,86806537,0.0,0,1,1,0,47F4,4E21F0B,300000222592,38,143360,200,46,6,1,12.7,1.2,16.2,0,0,2,18,13,48,81,0
b1fec1d7-962b-4c26-af58-f4809a81eeeb,18,2023-11-14,90457439,0.0,1,1,1,1,47C7,E3E7,100040000519,8,61440,230,183,1,1,1.3,0.0,1.6,56,72,80,54,34,120,416,1
f0616c49-bbf5-45cb-85e8-4b93c793f913,19,2023-04-15,15600673,0.0,1,0,1,1,47FA,60668AC,300000012454,18,10240,100,95,7,2,11.8,1.1,14.0,57,66,90,111,25,103,452,0
895f1ffd-5685-4f80-94d8-4b8c6c0c77ed,53,2021-04-30,63776160,0.0,1,1,1,1,5410F0,16103902B,300000075128,18,143360,30,18,14,1,25.5,1.4,27.0,29,66,2,73,23,17,210,0
d55fb5fd-c5db-49b6-afa7-b1bc456a4098,20,2023-11-20,18505250,340.9,1,1,1,1,5410F0,161B0B001,300000075128,18,143360,30,0,0,0,0.0,0.0,0.0,56,61,52,17,43,95,324,0
206a1de4-d415-4df1-a16f-3db7313aadc9,26,2021-09-09,69854241,0.0,1,1,1,1,47C7,60305A1,300000075128,18,143360,30,30,5,1,5.3,1.0,6.5,54,5,60,112,58,111,400,1
8ae14eee-cc7b-4946-8d13-deb3cc6a1fdf,46,2021-07-23,12775583,0.0,0,1,1,1,47AA,2A01141,100040000519,8,61440,230,107,42,36,46.3,1.2,57.2,23,81,23,82,20,0,229,0
dd236357-9146-4c1f-b50e-c6d3007f64ab,19,2023-01-01,28893484,0.0,0,0,0,0,47FA,658BCB2,100040000519,8,61440,230,148,24,1,26.3,1.1,29.3,11,37,20,61,25,151,305,1
5755822b-5ec6-4664-926d-91117110b4fc,56,2022-06-16,16615215,0.0,1,1,0,1,47C7,4E0A233,300000169331,18,204800,200,0,0,0,0.0,0.0,0.0,3,60,45,99,0,42,249,0
c36a6fe5-3884-4dfa-8fd8-f14eb28b9d9f,51,2024-01-25,12748512,0.0,1,1,1,1,5410F0,161039002,100040000519,8,61440,230,80,17,2,29.3,9.9,32.3,11,7,26,78,3,43,168,0
f430fac0-f1be-401a-8edf-efa28bf99124,40,2022-06-08,13176163,0.0,1,1,1,1,47AA,2A0105D,300000169331,18,204800,200,84,26,1,50.4,1.5,59.8,4,7,41,46,50,20,168,0
95a83e0a-553c-41db-90a0-71a2e3a80b05,26,2021-11-15,42551717,7.4,1,1,0,1,47FA,658BCB2,300000304746,129,204800,700,285,26,2,26.1,1.4,28.5,30,60,61,63,58,118,390,0
d51cabbf-6893-49de-a2fd-0ca2e5c752b8,29,2024-04-11,43001826,107.6,1,1,1,1,47AA,2A01163,300000169331,18,204800,200,86,1,1,1.5,0.0,1.7,10,42,36,117,23,36,264,0
f01765e1-600a-4dd0-aeb9-414fb7e2e007,26,2021-08-26,30086647,0.0,1,1,1,1,5410F0,161039002,300000169331,18,204800,200,0,0,0,0.0,0.0,0.0,53,61,58,95,50,74,391,0
2e68d882-efae-42da-a13a-9f37f261092b,51,2022-12-27,42603764,0.0,0,1,0,1,47C7,4E0A233,300000169331,18,204800,200,68,21,13,60.0,1.2,72.3,3,16,41,75,10,5,150,0
0f1188fa-395a-4393-8c70-1e296f168f73,29,2021-09-05,81253271,0.0,1,1,1,1,47C7,E3E7,100040000519,8,61440,230,212,8,2,13.2,1.4,13.9,27,51,26,75,22,4,205,0
7f9fdd64-277f-4712-93aa-b5200a3d567b,27,2024-06-01,17076976,0.0,0,1,0,1,47FA,658B9AF,100040000519,8,61440,230,11,4,1,9.5,1.0,10.9,47,10,56,45,41,73,272,1
5890d3ec-330d-42d0-b5a2-ca14adec5116,30,2023-11-19,55225464,0.0,0,1,1,1,47C7,4E15F18,300000169331,18,204800,200,196,26,2,41.6,1.3,53.2,5,24,22,5,22,49,127,0
a462a24b-5b73-40aa-943e-62b405503e61,47,2022-05-25,33195958,0.0,1,1,1,1,47AA,2A0115F,300000169331,18,204800,200,74,2,2,6.1,0.0,7.5,14,86,8,22,22,11,163,0
3d971f2f-489e-4037-91b0-35407ebbd745,25,2021-08-15,32718094,0.0,0,1,1,1,47AA,2A01163,300000169331,18,204800,200,116,5,2,5.4,1.7,6.8,34,51,63,28,58,153,387,1
0c74a244-f5d0-495f-959c-5ed610b90a92,20,2024-05-05,77640286,18.7,0,1,1,1,47FA,658BCB2,100040000519,8,61440,230,174,14,1,23.5,1.7,28.5,57,6,73,10,39,45,230,1
c757e3a9-c326-46b7-b8e6-57ff44ddabe2,36,2023-06-28,25647683,0.0,1,1,1,0,5410F0,16184E04C,300000075128,18,143360,30,8,7,1,9.9,1.8,11.4,2,20,83,50,16,102,273,0
5fab7065-1325-4a8f-83e8-340a9f4fb11b,59,2021-07-31,86980153,0.0,1,1,1,1,5410F0,161B0B002,300000012454,18,10240,100,0,0,0,0.0,0.0,0.0,29,44,30,8,2,3,116,0
515da714-9fd8-45b2-b800-da1d8a9c1592,50,2022-03-02,32685351,0.0,0,1,1,1,47AA,2A0115D,100040000519,8,61440,230,20,9,1,9.7,1.6,11.7,22,84,26,71,5,22,230,0
b20aab43-494a-4ea7-85fc-d3b985265602,38,2024-06-05,20286567,0.0,1,1,1,0,47F4,4E21F0B,300000169331,18,204800,200,188,4,2,6.4,1.5,7.9,59,12,27,80,9,21,208,0
d062496d-b43d-4d2d-bcff-fed545766370,57,2023-08-31,26118400,0.0,1,1,1,1,47AA,2A0125C,300000012454,18,10240,100,0,0,0,0.0,0.0,0.0,24,59,42,102,15,111,353,0
b62e2e2f-aa74-42eb-9602-869ed6030095,19,2022-11-10,57251573,0.0,0,1,0,0,47C7,2CDB650,300000222592,38,143360,200,163,27,1,60.0,1.4,72.6,2,67,7,15,10,20,121,0
ef3f78ee-a0d4-4f20-8d48-a5c042ea641d,32,2021-01-26,56944586,0.0,0,0,0,1,47FA,658BBB1,300000169331,18,204800,200,34,3,3,6.0,0.0,7.8,11,56,30,13,7,49,166,0
ef95ec05-b48f-45ad-83b2-70150ede8cfa,30,2023-09-24,46992382,0.0,0,1,0,1,5410F0,16103902B,300000169331,18,204800,200,119,24,1,46.7,1.6,53.1,19,11,43,101,4,43,221,0
6c8b590c-e981-49cf-a481-758a487334f9,45,2023-01-25,13703092,0.0,1,1,1,1,47C7,60305A1,100040000519,8,61440,230,39,9,2,11.2,1.7,13.8,3,80,25,51,9,19,187,0
1292679c-0dc7-4278-a486-674c72e680fd,33,2023-06-09,25588878,0.0,0,1,0,1,47C7,4E0A233,100040000519,8,61440,230,183,9,2,17.9,1.6,22.2,13,63,27,92,15,47,257,0
5bfe08e9-f956-400e-8670-b9e90bd81e4f,38,2021-07-24,11998683,0.0,1,0,1,1,47C7,60305A1,100040000519,8,61440,230,106,12,12,34.6,0.0,40.8,27,60,17,51,23,6,184,0
fee3f010-de28-46b3-b98d-502c8c97df48,46,2023-02-19,32811523,0.0,1,1,1,1,47AA,2A0105E,100040000519,8,61440,230,14,5,4,7.5,1.9,9.0,0,78,36,117,5,53,289,0
d855fdaa-a78f-4b5c-ac40-6f91e01f1a74,22,2022-09-28,73689293,0.0,0,1,1,1,47FA,2BC4E70,300000169331,18,204800,200,117,15,10,25.9,1.9,32.6,57,87,26,72,49,111,402,1
68eaaf6c-0b8a-4b6f-af3f-edc927a5ea94,26,2022-03-19,54010790,0.0,0,1,1,1,47C7,2CDB650,100040000519,8,61440,230,189,28,2,60.0,2.0,73.9,49,51,36,87,57,111,391,0
e82ca963-8809-410a-ae49-0911b8c2551e,30,2023-07-22,19425681,0.0,0,1,1,1,5410F0,16103902B,300000169331,18,204800,200,177,5,2,10.1,2.0,12.9,17,42,3,3,15,52,132,0
c45fdd46-3718-41a0-8cfd-08899842fc56,54,2021-01-25,94040817,0.0,0,1,1,1,5410F0,16184E04C,300000169331,18,204800,200,121,4,1,7.0,1.0,7.9,57,19,20,10,11,42,159,0
aa49f5ca-dee1-430a-a651-47f13a28fe79,54,2022-03-04,44137421,0.0,1,0,1,1,47F4,4E21F0B,300000075128,18,143360,30,16,14,5,22.7,1.9,25.8,28,57,44,38,22,0,189,0
7f45cd25-f073-4c37-b553-dd2cc0c9c339,58,2022-11-19,27691055,0.0,1,1,1,1,47AA,2A01063,300000169331,18,204800,200,467,15,5,16.7,1.9,18.6,25,53,0,12,22,23,135,0
ae12e4dc-5046-468c-b202-272488e365fc,37,2023-08-14,16943786,0.0,0,1,1,1,47C7,60305A1,300000169331,18,204800,200,66,39,1,60.0,1.1,66.1,29,49,20,19,11,47,175,0
332237dd-a492-4d92-8102-1611260f828c,54,2021-05-22,40339328,0.0,1,1,1,1,5410F0,16103902B,300000075128,18,143360,30,8,7,1,10.1,1.9,11.2,8,24,70,103,17,17,239,0
b3f26bc1-7a1c-4ecf-81cd-d4d6d4bd8dc8,28,2022-06-03,67568516,0.0,1,1,1,1,47FA,2BC4E70,300000012454,18,10240,100,91,10,2,17.5,1.3,21.0,2,32,39,51,2,51,177,0
489c3f14-cdf6-4503-877a-13dd99bd5564,46,2022-04-15,29347780,0.0,1,0,1,0,47FA,658BCB2,300000075128,18,143360,30,18,17,2,26.3,1.3,30.7,6,3,39,85,8,125,266,0
f7710a54-32b9-45b8-93ba-d35e9889d42a,37,2024-04-23,85312101,0.0,1,1,1,0,47AA,2A0115D,300000169331,18,204800,200,15,10,6,34.0,1.0,36.6,10,34,0,50,43,51,188,0
f2467135-2d42-4b51-947c-31595d2f26b2,56,2021-04-18,75764513,0.0,1,1,1,1,47C7,2CDB650,300000169331,18,204800,200,105,15,2,29.1,1.3,36.6,7,65,36,44,16,26,194,0
1444cd14-6fe2-486b-b8ea-18076c6ca476,58,2021-02-17,60521291,0.0,1,1,1,0,5410F0,161039002,300000169331,18,204800,200,71,14,2,17.7,8.7,22.2,0,41,36,70,17,0,164,0
19d440dd-5222-4059-9aa0-143ecd7197f5,35,2023-07-04,91807754,0.0,1,1,1,1,5410F0,161B0B002,100040000519,8,61440,230,104,28,2,60.0,1.0,64.1,12,79,28,3,7,45,174,0
376030e0-21c4-44d9-ab07-06d86fba8fc0,35,2023-08-16,32620439,0.0,1,0,1,1,5410F0,161B0B001,300000012454,18,10240,100,10,8,6,13.1,1.7,14.1,6,84,1,108,3,7,209,0
5a7096d6-4b0b-4ef8-b6c7-f2e57e30bd3f,20,2024-04-21,26673474,0.0,0,1,0,1,47FA,658BBB1,300000169331,18,204800,200,130,13,5,16.1,1.9,18.7,7,44,12,96,10,17,186,0
96dd3492-e099-4f5f-9cc0-7734af4bfec2,52,2022-02-01,36434406,0.0,1,1,1,0,47AA,2A01163,300000169331,18,204800,200,76,11,1,17.3,1.9,20.2,15,66,47,8,17,13,166,0
f4ce2ee5-8dd2-4bee-aaf7-0668a5d417bd,37,2023-01-13,45662404,0.0,0,1,1,1,5410F0,161B0B001,300000075128,18,143360,30,30,8,2,12.6,1.9,14.1,27,15,6,53,1,25,127,0
9b1e2f3d-6770-4bd5-9390-ad6d202ef486,35,2023-08-24,39549297,0.0,0,1,1,0,47FA,60668AC,100040000519,8,61440,230,26,11,1,15.0,2.8,17.1,17,67,29,4,6,125,248,0
cc04a36f-7d50-48b5-b967-ab32a10d49d7,37,2023-12-11,44315391,0.0,0,1,1,1,47AA,2A0115F,100040000519,8,61440,230,0,0,0,0.0,0.0,0.0,27,40,24,25,18,43,177,0
61e9bb9b-7f26-4ca6-a87c-5e2bf659763a,22,2024-05-25,96399551,0.0,0,1,1,1,47C7,4E0A233,100040000519,8,61440,230,159,14,2,22.2,1.9,25.8,47,19,81,81,56,75,359,1
52f08571-0032-4171-a4fe-5fa2f11636ae,56,2022-07-05,37816230,0.0,1,1,1,1,47FA,658BBB1,300000012454,18,10240,100,10,14,1,27.3,1.8,32.9,2,40,17,88,13,51,211,0
421a6d51-3ab9-45c3-b384-8e032f64ca43,56,2023-06-18,49704335,0.0,1,1,1,0,5410F0,16184E04C,100040000519,8,61440,230,115,46,1,52.2,0.7,65.8,4,44,41,120,2,21,232,0
a7b16465-2d09-40f4-988f-b2d5e9e3543d,21,2024-02-19,51577995,0.0,1,1,1,0,47C7,60305A1,300000029958,98,204800,1300,910,16,10,26.3,1.5,31.2,58,80,76,10,48,138,410,1
2c7b28c2-a799-4b26-a11d-0554087214cb,37,2023-08-01,38227893,0.0,0,1,1,1,47FA,658BDAB,300000169331,18,204800,200,3,21,2,23.2,1.7,26.9,27,90,4,106,21,54,302,0
e8834cea-97b8-4f3d-b727-d486b3abe5a8,45,2022-06-01,66653921,0.0,1,0,1,0,5410F0,16184E04C,100040000519,8,61440,230,48,14,2,16.7,1.2,18.6,3,49,14,7,16,32,121,0
d92d09b0-a3cd-4417-affc-2f4530574ed4,47,2023-11-22,85924461,0.0,0,1,0,1,47AA,2A0125C,100040000520,8,0,30,25,35,1,60.0,53.5,71.2,15,19,29,33,9,41,146,0
69ed84b6-513f-4aff-b5f5-e0a3f0e6ae12,32,2024-04-24,11354737,0.0,1,1,1,1,47C7,4E15F18,300000169331,18,204800,200,19,9,1,17.8,1.5,21.7,14,18,41,11,1,25,110,0
67084ef5-073e-48f5-8292-e4f187dfa6b7,49,2023-05-19,14865460,0.0,0,1,1,0,5410F0,161039003,300000075128,18,143360,30,3,41,2,60.0,1.9,69.2,53,31,0,58,1,38,181,0
7519271e-a393-41ff-8842-fecf918b1d7b,52,2023-10-25,71935359,0.0,1,1,0,1,47AA,2A0115F,300000075128,18,143360,30,5,24,1,50.5,1.9,53.5,11,11,82,27,3,47,181,0
83378e9a-137f-467a-ba48-2bd5bca000b8,60,2024-02-24,82372673,0.0,1,1,1,1,47FA,658BBB1,100040000519,8,61440,230,26,13,13,25.2,0.0,29.0,13,16,27,49,47,15,167,0
45d75e7c-01a5-471a-997f-1bebaa3089bb,39,2022-11-30,31265947,0.0,1,1,1,0,5410F0,161A0B001,300000169331,18,204800,200,176,5,1,9.4,1.7,11.0,8,66,39,23,21,2,159,0
94a0d070-52b5-4db2-9a8e-70e78af3f6ea,58,2023-06-13,54773644,0.0,0,1,1,1,5410F0,161039002,100040000519,8,61440,230,164,18,2,44.5,1.5,49.9,12,71,6,19,7,9,124,0
5f636e74-f824-43d3-85bd-29d0b6b9b3f9,24,2023-06-27,42431955,0.0,0,1,1,0,47C7,4E09D1A,300000169331,18,204800,200,64,8,2,12.0,1.8,12.8,0,82,29,25,10,12,158,0
b8000897-689f-41c7-bc07-b8b977873110,32,2021-08-02,63607179,0.0,1,1,1,1,5410F0,16184E04C,300000169331,18,204800,200,13,6,1,6.6,1.4,7.2,13,17,30,5,22,3,90,0
687789a5-1ea4-425b-b6c6-e164584971ff,41,2022-10-03,99266381,0.0,0,1,1,1,47C7,4E09D1A,100040000519,8,61440,230,18,18,2,36.7,1.4,47.0,9,23,26,21,14,6,99,0
af08c1d1-90b3-4124-a3db-5bc371eb97b8,32,2021-12-13,42308257,0.0,1,1,1,1,47C7,4E0A233,100040000519,8,61440,230,160,16,11,19.1,12.5,23.6,6,17,41,72,49,7,192,0
981a5207-0494-4887-a3a4-18f2fefcfafa,45,2024-03-11,54308488,0.0,1,1,1,1,47AA,2A0105E,100040000519,8,61440,230,163,41,2,57.2,1.7,73.8,2,23,34,63,13,46,181,0
ff28b7bf-110e-434d-882a-addaf6b33aab,58,2023-05-04,50790889,2.9,1,1,1,1,47C7,4E0A233,100040000519,8,61440,230,86,45,2,60.0,1.7,72.7,14,73,20,83,13,54,257,0
3d0103bf-038b-4264-9b0f-e42456e56755,18,2023-11-08,93499460,0.0,0,1,1,1,47AA,2A01063,300000169331,18,204800,200,107,1,1,1.5,0.0,1.8,7,90,17,49,20,28,211,0
e4330554-b239-4d72-b0a7-38cb3c3aac60,45,2021-01-27,48329702,0.0,1,1,0,1,47AA,2A0105E,100040000520,8,0,30,30,2,1,3.7,1.6,4.6,23,1,40,95,1,39,199,0
e4f7d2a4-dbbf-4ac0-a51e-95707b5d8471,27,2022-08-31,21444668,0.0,1,1,1,1,5410F0,161B0B002,300000012454,18,10240,100,0,0,0,0.0,0.0,0.0,57,31,76,2,36,118,320,0
bfab13e8-6235-42ed-9622-47d213e42296,57,2022-02-16,55261843,0.0,0,1,1,1,47FA,658BCB2,100040000519,8,61440,230,123,33,1,47.3,1.4,52.1,58,76,37,54,2,49,276,0
27b59f9f-3f10-482c-a54f-f0c07c485453,33,2023-05-12,70646808,0.0,1,1,1,1,5410F0,161A0B001,100047200669,8,20480,0,0,11,4,17.9,1.7,20.7,23,87,72,68,21,36,307,0
0a6cbcfc-2516-420e-9431-b359e89462ea,41,2021-10-27,14312021,0.0,0,1,1,1,47C7,E3E7,100040000519,8,61440,230,0,0,0,0.0,0.0,0.0,8,72,31,20,18,2,151,0
c1b1aacf-1632-4f5e-b321-ca62ed5870eb,46,2023-09-09,76689871,3.4,0,1,1,1,47FA,658B9AF,300000075128,18,143360,30,15,4,3,4.4,1.5,5.4,18,17,0,71,19,31,156,0
e18e84f6-749f-4aaf-9ee7-3c0b698014b2,21,2023-12-22,88883972,6.2,0,1,0,1,5410F0,161039002,100040000519,8,61440,230,108,9,2,14.5,1.7,15.9,59,86,60,8,53,133,399,0
69dfe30b-afb0-451f-b020-934103fa8051,26,2023-12-07,74080287,0.0,1,0,1,1,47AA,2A0125C,100040000519,8,61440,230,28,6,3,15.5,3.5,18.2,60,20,70,34,35,73,292,0
56be7db4-271a-4eea-a378-88f7dccd9a59,55,2023-07-01,39267575,6.5,1,0,0,1,5410F0,161B0B001,100040000519,8,61440,230,63,41,1,41.2,1.1,47.3,26,26,38,1,22,25,138,0
18f7320c-974f-46ae-b60c-1b05c7609c66,45,2023-07-18,99134597,0.0,1,1,1,1,5410F0,161B0B002,300000169331,18,204800,200,128,8,1,23.5,1.5,29.0,25,69,23,115,57,44,333,0
97249242-82df-47fd-b528-6196e335ae55,43,2023-08-10,93472890,0.0,0,1,1,1,47FA,60668AC,300000169331,18,204800,200,189,10,1,18.6,1.1,21.8,8,2,32,20,9,38,109,0
0c2c61bd-6ba3-4a72-bb33-cce1b0d1e15d,20,2021-11-20,37131938,0.0,0,1,1,1,5410F0,161039003,300000029958,98,204800,1300,977,1,1,2.0,0.0,2.5,40,13,61,74,52,55,295,1
c7d485c2-2d3e-460a-aeca-9162c6827418,43,2023-08-09,43538728,0.0,0,0,1,1,47AA,2A01163,100040000519,8,61440,230,32,16,1,27.1,1.7,34.4,16,13,22,66,8,53,178,0
0aa86f79-9a93-4fe0-a079-97500a283aab,22,2022-08-15,85455173,0.0,0,1,1,1,5410F0,161039002,300000304744,99,128000,500,236,11,1,11.4,2.0,14.7,31,11,84,81,28,93,328,0
203713a2-b6c0-4986-bba6-75b707001c05,39,2023-10-07,64398908,0.0,1,1,1,1,5410F0,161039003,300000169331,18,204800,200,126,18,13,24.2,1.2,27.0,23,1,30,78,7,4,143,0
6ec2688b-9c73-4aef-bb58-c99485026204,47,2021-08-30,17355120,0.0,1,1,1,1,5410F0,161039003,100040000519,8,61440,230,175,16,1,16.7,1.8,20.5,33,60,32,69,3,36,233,0
7dc00d06-f66d-48f1-996c-1ae6f1952500,18,2024-01-05,33040363,0.0,1,1,1,1,47FA,60668AC,100040000519,8,61440,230,133,2,1,4.1,1.9,4.4,45,41,69,115,24,178,472,1
ea7e7705-4f56-46c5-af51-83d1aa551816,51,2023-12-25,33052720,351.4,1,1,1,1,47FA,658BDAB,300000169331,18,204800,200,25,20,1,27.3,1.4,29.9,24,42,15,93,43,17,234,0
e30decad-5f7d-4441-8636-3d842caefd13,46,2022-08-29,33491615,0.0,0,1,1,1,47FA,658B9AF,100040000519,8,61440,230,62,10,2,13.3,1.6,16.0,22,22,27,117,6,23,217,0
7228a8c4-3df4-4340-9bf0-79f24bc27c2c,28,2024-04-23,89010345,0.0,1,1,1,1,47AA,2A01141,100040000519,8,61440,230,108,11,1,19.1,1.9,23.6,20,30,5,42,9,3,109,0
292e7939-9010-4805-bda2-7b88e40e1c08,20,2023-07-06,29075392,0.0,1,1,1,1,47AA,2A0115D,100040000519,8,61440,230,216,7,2,10.3,1.5,10.9,36,40,53,27,43,58,257,1
d518dbcc-a778-4eb1-8ac4-d240aa207786,27,2021-03-28,76215727,0.0,0,0,1,1,47C7,E3E7,100040000519,8,61440,230,30,3,1,5.8,2.0,6.5,4,31,78,82,59,53,307,1
40644854-99a7-47ae-bc2c-c87d74242368,39,2021-06-24,61624454,0.0,0,1,0,0,5410F0,16103902B,100047200669,8,20480,0,0,14,2,38.2,6.3,47.4,1,6,15,68,17,3,110,0
41eb245a-ac04-4e86-9cd9-394f48638918,41,2022-12-01,10820355,0.0,1,1,1,1,5410F0,16103902B,100040000519,8,61440,230,123,14,1,20.5,7.1,24.1,18,51,22,24,1,25,141,0
4eefc3ec-b142-417b-9407-96eb9120261e,45,2022-10-09,69509972,0.0,0,1,1,1,47AA,2A01141,300000169331,18,204800,200,166,11,1,13.4,1.7,15.3,23,63,37,29,23,7,182,0
45453b1a-e236-41ca-9991-c574cfe655f7,24,2022-05-26,29848510,0.0,1,1,1,1,47C7,4E15F18,100040000519,8,61440,230,203,15,1,47.1,1.7,55.6,23,19,20,63,15,11,151,0
f63adc69-8587-4514-b16b-f13799aaca48,52,2021-05-04,40604142,0.0,0,1,0,0,5410F0,16184E04C,100040000519,8,61440,230,120,5,2,8.3,1.3,9.8,29,6,38,75,1,19,168,0
f9879b9d-6a50-4d8d-9157-b6b1a8548779,38,2022-04-25,79348011,0.0,0,1,1,1,47C7,60305A1,300000169331,18,204800,200,93,19,1,37.7,1.4,44.3,0,60,29,68,5,52,214,0
9f670ca3-83d2-4b1d-a4c9-c65ba503f421,42,2021-05-01,80820666,0.0,1,0,1,1,47AA,2A0105D,300000169331,18,204800,200,68,12,1,20.3,1.8,25.2,7,77,8,79,12,49,232,0
e43d9fb3-eede-4afc-9998-9387bf81a701,19,2022-01-11,44395257,0.0,0,0,1,1,5410F0,161A0B001,300000012454,18,10240,100,94,10,7,13.2,1.9,15.7,38,21,68,36,39,24,226,1
0b9a7b52-ff87-431e-b327-6ea902850c1c,23,2023-01-02,48609673,0.0,0,1,0,1,47FA,2BC4E70,300000075128,18,143360,30,12,9,9,10.3,0.0,13.2,48,63,81,93,50,176,511,1
322ba3a0-750c-4e45-bafd-99877771a6be,30,2023-03-07,84794858,0.0,1,1,1,1,47C7,4E09D1A,300000012454,18,10240,100,69,31,2,47.9,1.5,51.3,15,86,14,30,22,19,186,0
2e2fab32-a78a-425f-9b4b-0635d28a91f8,41,2023-02-26,31441043,9.4,1,1,1,1,47F4,4E21F1B,300000075128,18,143360,30,9,36,1,60.0,1.5,70.3,10,11,6,67,10,8,112,0
0358e8e9-89aa-4f76-b7c7-c1e4b84743dc,55,2023-01-29,52108981,0.0,0,1,1,1,47FA,2BC4E70,100040000519,8,61440,230,0,0,0,0.0,0.0,0.0,29,2,4,82,18,49,184,0
1a039307-ab62-4c96-a431-aab14d585bb7,25,2023-02-10,47516298,0.0,0,0,1,1,47F4,4E21F1B,100040000519,8,61440,230,147,19,2,60.0,1.3,70.2,39,16,63,91,36,104,349,1
9a25fe89-a9fb-408e-9783-5b714fd8abfb,59,2022-09-05,69344505,0.0,1,1,1,1,47FA,658BCB2,300000169331,18,204800,200,167,26,2,37.7,1.8,41.4,12,56,20,26,21,22,157,0
702bb2f6-d817-4c44-80b5-e56dc6efe0e1,46,2021-10-27,22826184,0.0,1,1,1,1,47C7,E3E7,300000169331,18,204800,200,68,25,1,60.0,1.5,76.2,8,23,8,111,10,17,177,0
a4fcbf61-77b9-4667-a2fc-0e0eb0d600b0,34,2021-12-29,99799606,0.0,0,1,0,1,47C7,4E15F18,300000075128,18,143360,30,26,10,2,19.0,1.3,22.3,14,46,12,102,7,16,197,0
3c7a9111-c673-4b64-9b11-ce55fcb930af,51,2022-05-16,10380360,0.0,1,1,1,1,47C7,4E09D1A,100047200669,8,20480,0,0,2,1,3.7,1.6,4.2,9,37,18,14,20,31,129,0
7f133a07-8ab9-4ef5-a2de-46089742ca62,52,2021-08-07,56733800,0.0,1,1,1,1,5410F0,161039003,300000169331,18,204800,200,49,20,1,48.5,1.8,51.8,18,77,6,105,8,14,228,0
2662830b-f952-4957-8837-d8bdaccef919,44,2022-11-15,35981071,0.0,1,1,1,1,47AA,2A0115D,100040000519,8,61440,230,173,11,2,39.4,1.4,45.0,21,16,26,4,9,51,127,0
7a6838db-39a1-4704-86c1-bfe60e0cebe0,39,2024-03-13,63645401,0.0,0,0,1,1,47AA,2A01063,300000075128,18,143360,30,25,5,3,6.9,1.4,7.9,21,72,1,19,9,42,164,0
528626a9-d40a-4119-a0c3-4d19bef29334,46,2023-02-01,64197975,0.0,1,1,0,1,47AA,2A0115D,300000169331,18,204800,200,158,15,1,16.9,1.8,18.7,28,45,8,18,15,13,127,0
f3c801a4-163d-46bf-80c6-01db4fa4a0cc,49,2022-05-08,23056374,0.0,0,1,0,1,5410F0,161B0B001,300000169331,18,204800,200,181,22,2,60.0,1.4,68.0,22,9,35,42,10,15,133,0
073dc712-8ecc-4b4c-840f-f5b19cbb9214,58,2022-05-14,73655449,0.0,1,1,1,1,47AA,2A01141,100040000519,8,61440,230,93,15,2,21.0,1.9,26.1,26,11,2,0,0,23,62,0
8ec4ce29-ea9d-46b3-97c6-79198ed2d5c3,46,2024-04-05,28290543,5.5,0,1,1,1,5410F0,161A0B001,300000029958,98,204800,1300,0,0,0,0.0,0.0,0.0,26,32,42,107,12,16,235,0
488d3209-ec73-476e-9e3b-04d9bc2c1a14,21,2022-02-08,28830529,0.0,1,1,1,1,47AA,2A0115F,100040000519,8,61440,230,99,8,2,11.2,1.9,14.5,42,14,49,93,35,123,356,1
41d00d17-cd89-49ef-87f7-013452ac4c62,38,2021-08-26,30424865,0.0,1,1,0,1,5410F0,161039002,300000222592,38,143360,200,0,0,0,0.0,0.0,0.0,8,63,18,48,16,18,171,0
9f085ffc-eb9a-4193-984f-f34090ec5e3d,55,2023-10-14,59145471,0.0,1,1,1,1,47FA,60668AE,300000012454,18,10240,100,0,0,0,0.0,0.0,0.0,12,71,27,116,21,52,299,0
